ubigeo_reniec,department_code,department,province_code,province,district
120411,12,LA LIBERTAD,1204,OTUZCO,USQUIL
120413,12,LA LIBERTAD,1204,OTUZCO,MACHE
120501,12,LA LIBERTAD,1205,PACASMAYO,SAN PEDRO DE LLOC
120503,12,LA LIBERTAD,1205,PACASMAYO,GUADALUPE
120504,12,LA LIBERTAD,1205,PACASMAYO,JEQUETEPEQUE
120506,12,LA LIBERTAD,1205,PACASMAYO,PACASMAYO
120508,12,LA LIBERTAD,1205,PACASMAYO,SAN JOSE
120601,12,LA LIBERTAD,1206,PATAZ,TAYABAMBA
120602,12,LA LIBERTAD,1206,PATAZ,BULDIBUYO
120603,12,LA LIBERTAD,1206,PATAZ,CHILLIA
120604,12,LA LIBERTAD,1206,PATAZ,HUAYLILLAS
120605,12,LA LIBERTAD,1206,PATAZ,HUANCASPATA
120606,12,LA LIBERTAD,1206,PATAZ,HUAYO
120607,12,LA LIBERTAD,1206,PATAZ,ONGON
120608,12,LA LIBERTAD,1206,PATAZ,PARCOY
120609,12,LA LIBERTAD,1206,PATAZ,PATAZ
120610,12,LA LIBERTAD,1206,PATAZ,PIAS
120611,12,LA LIBERTAD,1206,PATAZ,TAURIJA
120612,12,LA LIBERTAD,1206,PATAZ,URPAY
120613,12,LA LIBERTAD,1206,PATAZ,SANTIAGO DE CHALLAS
120701,12,LA LIBERTAD,1207,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
120702,12,LA LIBERTAD,1207,SANTIAGO DE CHUCO,CACHICADAN
120703,12,LA LIBERTAD,1207,SANTIAGO DE CHUCO,MOLLEBAMBA
120704,12,LA LIBERTAD,1207,SANTIAGO DE CHUCO,MOLLEPATA
120705,12,LA LIBERTAD,1207,SANTIAGO DE CHUCO,QUIRUVILCA
120706,12,LA LIBERTAD,1207,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
120707,12,LA LIBERTAD,1207,SANTIAGO DE CHUCO,SITABAMBA
120708,12,LA LIBERTAD,1207,SANTIAGO DE CHUCO,ANGASMARCA
120801,12,LA LIBERTAD,1208,ASCOPE,ASCOPE
120802,12,LA LIBERTAD,1208,ASCOPE,CHICAMA
120803,12,LA LIBERTAD,1208,ASCOPE,CHOCOPE
120804,12,LA LIBERTAD,1208,ASCOPE,SANTIAGO DE CAO
120805,12,LA LIBERTAD,1208,ASCOPE,MAGDALENA DE CAO
120806,12,LA LIBERTAD,1208,ASCOPE,PAIJAN
120807,12,LA LIBERTAD,1208,ASCOPE,RAZURI
120808,12,LA LIBERTAD,1208,ASCOPE,CASA GRANDE
120901,12,LA LIBERTAD,1209,CHEPEN,CHEPEN
120902,12,LA LIBERTAD,1209,CHEPEN,PACANGA
120903,12,LA LIBERTAD,1209,CHEPEN,PUEBLO NUEVO
121001,12,LA LIBERTAD,1210,JULCAN,JULCAN
121002,12,LA LIBERTAD,1210,JULCAN,CARABAMBA
121003,12,LA LIBERTAD,1210,JULCAN,CALAMARCA
121004,12,LA LIBERTAD,1210,JULCAN,HUASO
121101,12,LA LIBERTAD,1211,GRAN CHIMU,CASCAS
121102,12,LA LIBERTAD,1211,GRAN CHIMU,LUCMA
121103,12,LA LIBERTAD,1211,GRAN CHIMU,MARMOT
121104,12,LA LIBERTAD,1211,GRAN CHIMU,SAYAPULLO
121201,12,LA LIBERTAD,1212,VIRU,VIRU
121202,12,LA LIBERTAD,1212,VIRU,CHAO
121203,12,LA LIBERTAD,1212,VIRU,GUADALUPITO
130101,13,LAMBAYEQUE,1301,CHICLAYO,CHICLAYO
130102,13,LAMBAYEQUE,1301,CHICLAYO,CHONGOYAPE
130103,13,LAMBAYEQUE,1301,CHICLAYO,ETEN
130104,13,LAMBAYEQUE,1301,CHICLAYO,ETEN PUERTO
130105,13,LAMBAYEQUE,1301,CHICLAYO,LAGUNAS
130106,13,LAMBAYEQUE,1301,CHICLAYO,MONSEFU
130107,13,LAMBAYEQUE,1301,CHICLAYO,NUEVA ARICA
130108,13,LAMBAYEQUE,1301,CHICLAYO,OYOTUN
130109,13,LAMBAYEQUE,1301,CHICLAYO,PICSI
130110,13,LAMBAYEQUE,1301,CHICLAYO,PIMENTEL
130111,13,LAMBAYEQUE,1301,CHICLAYO,REQUE
130112,13,LAMBAYEQUE,1301,CHICLAYO,JOSE LEONARDO ORTIZ
130113,13,LAMBAYEQUE,1301,CHICLAYO,SANTA ROSA
130114,13,LAMBAYEQUE,1301,CHICLAYO,SAÑA
130115,13,LAMBAYEQUE,1301,CHICLAYO,LA VICTORIA
130116,13,LAMBAYEQUE,1301,CHICLAYO,CAYALTI
130117,13,LAMBAYEQUE,1301,CHICLAYO,PATAPO
130118,13,LAMBAYEQUE,1301,CHICLAYO,POMALCA
130119,13,LAMBAYEQUE,1301,CHICLAYO,PUCALA
130120,13,LAMBAYEQUE,1301,CHICLAYO,TUMAN
130201,13,LAMBAYEQUE,1302,FERREÑAFE,FERREÑAFE
130202,13,LAMBAYEQUE,1302,FERREÑAFE,INCAHUASI
130203,13,LAMBAYEQUE,1302,FERREÑAFE,CAÑARIS
130204,13,LAMBAYEQUE,1302,FERREÑAFE,PITIPO
130205,13,LAMBAYEQUE,1302,FERREÑAFE,PUEBLO NUEVO
130206,13,LAMBAYEQUE,1302,FERREÑAFE,MANUEL ANTONIO MESONES MURO
130301,13,LAMBAYEQUE,1303,LAMBAYEQUE,LAMBAYEQUE
130302,13,LAMBAYEQUE,1303,LAMBAYEQUE,CHOCHOPE
130303,13,LAMBAYEQUE,1303,LAMBAYEQUE,ILLIMO
130304,13,LAMBAYEQUE,1303,LAMBAYEQUE,JAYANCA
130305,13,LAMBAYEQUE,1303,LAMBAYEQUE,MOCHUMI
130306,13,LAMBAYEQUE,1303,LAMBAYEQUE,MORROPE
130307,13,LAMBAYEQUE,1303,LAMBAYEQUE,MOTUPE
130308,13,LAMBAYEQUE,1303,LAMBAYEQUE,OLMOS
130309,13,LAMBAYEQUE,1303,LAMBAYEQUE,PACORA
130310,13,LAMBAYEQUE,1303,LAMBAYEQUE,SALAS
130311,13,LAMBAYEQUE,1303,LAMBAYEQUE,SAN JOSE
130312,13,LAMBAYEQUE,1303,LAMBAYEQUE,TUCUME
140101,14,LIMA,1401,LIMA,LIMA
140102,14,LIMA,1401,LIMA,ANCON
140103,14,LIMA,1401,LIMA,ATE
140104,14,LIMA,1401,LIMA,BREÑA
140105,14,LIMA,1401,LIMA,CARABAYLLO
140106,14,LIMA,1401,LIMA,COMAS
140107,14,LIMA,1401,LIMA,CHACLACAYO
140108,14,LIMA,1401,LIMA,CHORRILLOS
140109,14,LIMA,1401,LIMA,LA VICTORIA
140110,14,LIMA,1401,LIMA,LA MOLINA
140111,14,LIMA,1401,LIMA,LINCE
140112,14,LIMA,1401,LIMA,LURIGANCHO
140113,14,LIMA,1401,LIMA,LURIN
140114,14,LIMA,1401,LIMA,MAGDALENA DEL MAR
140115,14,LIMA,1401,LIMA,MIRAFLORES
140116,14,LIMA,1401,LIMA,PACHACAMAC
140117,14,LIMA,1401,LIMA,PUEBLO LIBRE
140118,14,LIMA,1401,LIMA,PUCUSANA
140119,14,LIMA,1401,LIMA,PUENTE PIEDRA
140120,14,LIMA,1401,LIMA,PUNTA HERMOSA
140121,14,LIMA,1401,LIMA,PUNTA NEGRA
140122,14,LIMA,1401,LIMA,RIMAC
140123,14,LIMA,1401,LIMA,SAN BARTOLO
140124,14,LIMA,1401,LIMA,SAN ISIDRO
140125,14,LIMA,1401,LIMA,BARRANCO
140126,14,LIMA,1401,LIMA,SAN MARTIN DE PORRES
140127,14,LIMA,1401,LIMA,SAN MIGUEL
140128,14,LIMA,1401,LIMA,SANTA MARIA DEL MAR
140129,14,LIMA,1401,LIMA,SANTA ROSA
140130,14,LIMA,1401,LIMA,SANTIAGO DE SURCO
140131,14,LIMA,1401,LIMA,SURQUILLO
140132,14,LIMA,1401,LIMA,VILLA MARIA DEL TRIUNFO
140133,14,LIMA,1401,LIMA,JESUS MARIA
140134,14,LIMA,1401,LIMA,INDEPENDENCIA
140135,14,LIMA,1401,LIMA,EL AGUSTINO
140136,14,LIMA,1401,LIMA,SAN JUAN DE MIRAFLORES
140137,14,LIMA,1401,LIMA,SAN JUAN DE LURIGANCHO
140138,14,LIMA,1401,LIMA,SAN LUIS
140139,14,LIMA,1401,LIMA,CIENEGUILLA
140140,14,LIMA,1401,LIMA,SAN BORJA
140141,14,LIMA,1401,LIMA,VILLA EL SALVADOR
140142,14,LIMA,1401,LIMA,LOS OLIVOS
140143,14,LIMA,1401,LIMA,SANTA ANITA
140144,14,LIMA,1401,LIMA,SANTA MARIA DE HUACHIPA
140201,14,LIMA,1402,CAJATAMBO,CAJATAMBO
140205,14,LIMA,1402,CAJATAMBO,COPA
140206,14,LIMA,1402,CAJATAMBO,GORGOR
140207,14,LIMA,1402,CAJATAMBO,HUANCAPON
140208,14,LIMA,1402,CAJATAMBO,MANAS
140301,14,LIMA,1403,CANTA,CANTA
140302,14,LIMA,1403,CANTA,ARAHUAY
140303,14,LIMA,1403,CANTA,HUAMANTANGA
140304,14,LIMA,1403,CANTA,HUAROS
140305,14,LIMA,1403,CANTA,LACHAQUI
140306,14,LIMA,1403,CANTA,SAN BUENAVENTURA
140307,14,LIMA,1403,CANTA,SANTA ROSA DE QUIVES
140401,14,LIMA,1404,CAÑETE,SAN VICENTE DE CAÑETE
140402,14,LIMA,1404,CAÑETE,CALANGO
140403,14,LIMA,1404,CAÑETE,CERRO AZUL
140404,14,LIMA,1404,CAÑETE,COAYLLO
140405,14,LIMA,1404,CAÑETE,CHILCA
140406,14,LIMA,1404,CAÑETE,IMPERIAL
140407,14,LIMA,1404,CAÑETE,LUNAHUANA
140408,14,LIMA,1404,CAÑETE,MALA
140409,14,LIMA,1404,CAÑETE,NUEVO IMPERIAL
140410,14,LIMA,1404,CAÑETE,PACARAN
140411,14,LIMA,1404,CAÑETE,QUILMANA
140412,14,LIMA,1404,CAÑETE,SAN ANTONIO
140413,14,LIMA,1404,CAÑETE,SAN LUIS
140414,14,LIMA,1404,CAÑETE,SANTA CRUZ DE FLORES
140415,14,LIMA,1404,CAÑETE,ZUÑIGA
140416,14,LIMA,1404,CAÑETE,ASIA
140501,14,LIMA,1405,HUAURA,HUACHO
140502,14,LIMA,1405,HUAURA,AMBAR
140504,14,LIMA,1405,HUAURA,CALETA DE CARQUIN
140505,14,LIMA,1405,HUAURA,CHECRAS
140506,14,LIMA,1405,HUAURA,HUALMAY
140507,14,LIMA,1405,HUAURA,HUAURA
140508,14,LIMA,1405,HUAURA,LEONCIO PRADO
140509,14,LIMA,1405,HUAURA,PACCHO
140511,14,LIMA,1405,HUAURA,SANTA LEONOR
140512,14,LIMA,1405,HUAURA,SANTA MARIA
140513,14,LIMA,1405,HUAURA,SAYAN
140516,14,LIMA,1405,HUAURA,VEGUETA
140601,14,LIMA,1406,HUAROCHIRI,MATUCANA
140602,14,LIMA,1406,HUAROCHIRI,ANTIOQUIA
140603,14,LIMA,1406,HUAROCHIRI,CALLAHUANCA
140604,14,LIMA,1406,HUAROCHIRI,CARAMPOMA
140605,14,LIMA,1406,HUAROCHIRI,CASTA
140606,14,LIMA,1406,HUAROCHIRI,CUENCA
140607,14,LIMA,1406,HUAROCHIRI,CHICLA
140608,14,LIMA,1406,HUAROCHIRI,HUANZA
140609,14,LIMA,1406,HUAROCHIRI,HUAROCHIRI
140610,14,LIMA,1406,HUAROCHIRI,LAHUAYTAMBO
140611,14,LIMA,1406,HUAROCHIRI,LANGA
140612,14,LIMA,1406,HUAROCHIRI,MARIATANA
140613,14,LIMA,1406,HUAROCHIRI,RICARDO PALMA
140614,14,LIMA,1406,HUAROCHIRI,SAN ANDRES DE TUPICOCHA
140615,14,LIMA,1406,HUAROCHIRI,SAN ANTONIO
140616,14,LIMA,1406,HUAROCHIRI,SAN BARTOLOME
140617,14,LIMA,1406,HUAROCHIRI,SAN DAMIAN
140618,14,LIMA,1406,HUAROCHIRI,SANGALLAYA
140619,14,LIMA,1406,HUAROCHIRI,SAN JUAN DE TANTARANCHE
140620,14,LIMA,1406,HUAROCHIRI,SAN LORENZO DE QUINTI
140621,14,LIMA,1406,HUAROCHIRI,SAN MATEO
140622,14,LIMA,1406,HUAROCHIRI,SAN MATEO DE OTAO
140623,14,LIMA,1406,HUAROCHIRI,SAN PEDRO DE HUANCAYRE
140624,14,LIMA,1406,HUAROCHIRI,SANTA CRUZ DE COCACHACRA
140625,14,LIMA,1406,HUAROCHIRI,SANTA EULALIA
140626,14,LIMA,1406,HUAROCHIRI,SANTIAGO DE ANCHUCAYA
140627,14,LIMA,1406,HUAROCHIRI,SANTIAGO DE TUNA
140628,14,LIMA,1406,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS
140629,14,LIMA,1406,HUAROCHIRI,SURCO
140630,14,LIMA,1406,HUAROCHIRI,HUACHUPAMPA
140631,14,LIMA,1406,HUAROCHIRI,LARAOS
140632,14,LIMA,1406,HUAROCHIRI,SAN JUAN DE IRIS
140701,14,LIMA,1407,YAUYOS,YAUYOS
140702,14,LIMA,1407,YAUYOS,ALIS
140703,14,LIMA,1407,YAUYOS,ALLAUCA
140704,14,LIMA,1407,YAUYOS,AYAVIRI
140705,14,LIMA,1407,YAUYOS,AZANGARO
140706,14,LIMA,1407,YAUYOS,CACRA
140707,14,LIMA,1407,YAUYOS,CARANIA
140708,14,LIMA,1407,YAUYOS,COCHAS
140709,14,LIMA,1407,YAUYOS,COLONIA
140710,14,LIMA,1407,YAUYOS,CHOCOS
140711,14,LIMA,1407,YAUYOS,HUAMPARA
140712,14,LIMA,1407,YAUYOS,HUANCAYA
140713,14,LIMA,1407,YAUYOS,HUANGASCAR
140714,14,LIMA,1407,YAUYOS,HUANTAN
140715,14,LIMA,1407,YAUYOS,HUAÑEC
140716,14,LIMA,1407,YAUYOS,LARAOS
140717,14,LIMA,1407,YAUYOS,LINCHA
140718,14,LIMA,1407,YAUYOS,MIRAFLORES
140719,14,LIMA,1407,YAUYOS,OMAS
140720,14,LIMA,1407,YAUYOS,QUINCHES
140721,14,LIMA,1407,YAUYOS,QUINOCAY
140722,14,LIMA,1407,YAUYOS,SAN JOAQUIN
140723,14,LIMA,1407,YAUYOS,SAN PEDRO DE PILAS
140724,14,LIMA,1407,YAUYOS,TANTA
140725,14,LIMA,1407,YAUYOS,TAURIPAMPA
140726,14,LIMA,1407,YAUYOS,TUPE
140727,14,LIMA,1407,YAUYOS,TOMAS
140728,14,LIMA,1407,YAUYOS,VIÑAC
140729,14,LIMA,1407,YAUYOS,VITIS
140730,14,LIMA,1407,YAUYOS,HONGOS
140731,14,LIMA,1407,YAUYOS,MADEAN
140732,14,LIMA,1407,YAUYOS,PUTINZA
140733,14,LIMA,1407,YAUYOS,CATAHUASI
140801,14,LIMA,1408,HUARAL,HUARAL
140802,14,LIMA,1408,HUARAL,ATAVILLOS ALTO
140803,14,LIMA,1408,HUARAL,ATAVILLOS BAJO
140804,14,LIMA,1408,HUARAL,AUCALLAMA
140805,14,LIMA,1408,HUARAL,CHANCAY
140806,14,LIMA,1408,HUARAL,IHUARI
140807,14,LIMA,1408,HUARAL,LAMPIAN
140808,14,LIMA,1408,HUARAL,PACARAOS
140809,14,LIMA,1408,HUARAL,SAN MIGUEL DE ACOS
140810,14,LIMA,1408,HUARAL,VEINTISIETE DE NOVIEMBRE
140811,14,LIMA,1408,HUARAL,SANTA CRUZ DE ANDAMARCA
140812,14,LIMA,1408,HUARAL,SUMBILCA
140901,14,LIMA,1409,BARRANCA,BARRANCA
140902,14,LIMA,1409,BARRANCA,PARAMONGA
140903,14,LIMA,1409,BARRANCA,PATIVILCA
140904,14,LIMA,1409,BARRANCA,SUPE
140905,14,LIMA,1409,BARRANCA,SUPE PUERTO
141001,14,LIMA,1410,OYON,OYON
141002,14,LIMA,1410,OYON,NAVAN
141003,14,LIMA,1410,OYON,CAUJUL
141004,14,LIMA,1410,OYON,ANDAJES
141005,14,LIMA,1410,OYON,PACHANGARA
141006,14,LIMA,1410,OYON,COCHAMARCA
150101,15,LORETO,1501,MAYNAS,IQUITOS
150102,15,LORETO,1501,MAYNAS,ALTO NANAY
150103,15,LORETO,1501,MAYNAS,FERNANDO LORES
150104,15,LORETO,1501,MAYNAS,LAS AMAZONAS
150105,15,LORETO,1501,MAYNAS,MAZAN
150106,15,LORETO,1501,MAYNAS,NAPO
150108,15,LORETO,1501,MAYNAS,TORRES CAUSANA
150110,15,LORETO,1501,MAYNAS,INDIANA
150111,15,LORETO,1501,MAYNAS,PUNCHANA
150112,15,LORETO,1501,MAYNAS,BELEN
150113,15,LORETO,1501,MAYNAS,SAN JUAN BAUTISTA
150201,15,LORETO,1502,ALTO AMAZONAS,YURIMAGUAS
150202,15,LORETO,1502,ALTO AMAZONAS,BALSAPUERTO
150205,15,LORETO,1502,ALTO AMAZONAS,JEBEROS
150206,15,LORETO,1502,ALTO AMAZONAS,LAGUNAS
150210,15,LORETO,1502,ALTO AMAZONAS,SANTA CRUZ
150211,15,LORETO,1502,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS
150301,15,LORETO,1503,LORETO,NAUTA
150302,15,LORETO,1503,LORETO,PARINARI
150303,15,LORETO,1503,LORETO,TIGRE
150304,15,LORETO,1503,LORETO,URARINAS
150305,15,LORETO,1503,LORETO,TROMPETEROS
150401,15,LORETO,1504,REQUENA,REQUENA
150402,15,LORETO,1504,REQUENA,ALTO TAPICHE
150403,15,LORETO,1504,REQUENA,CAPELO
150404,15,LORETO,1504,REQUENA,EMILIO SAN MARTIN
150405,15,LORETO,1504,REQUENA,MAQUIA
150406,15,LORETO,1504,REQUENA,PUINAHUA
150407,15,LORETO,1504,REQUENA,SAQUENA
150408,15,LORETO,1504,REQUENA,SOPLIN
150409,15,LORETO,1504,REQUENA,TAPICHE
150410,15,LORETO,1504,REQUENA,JENARO HERRERA
150411,15,LORETO,1504,REQUENA,YAQUERANA
150501,15,LORETO,1505,UCAYALI,CONTAMANA
150502,15,LORETO,1505,UCAYALI,VARGAS GUERRA
150503,15,LORETO,1505,UCAYALI,PADRE MARQUEZ
150504,15,LORETO,1505,UCAYALI,PAMPA HERMOSA
150505,15,LORETO,1505,UCAYALI,SARAYACU
150506,15,LORETO,1505,UCAYALI,INAHUAYA
150601,15,LORETO,1506,MARISCAL RAMON CASTILLA,RAMON CASTILLA
150602,15,LORETO,1506,MARISCAL RAMON CASTILLA,PEBAS
150603,15,LORETO,1506,MARISCAL RAMON CASTILLA,YAVARI
150604,15,LORETO,1506,MARISCAL RAMON CASTILLA,SAN PABLO
150701,15,LORETO,1507,DATEM DEL MARAÑON,BARRANCA
150702,15,LORETO,1507,DATEM DEL MARAÑON,ANDOAS
150703,15,LORETO,1507,DATEM DEL MARAÑON,CAHUAPANAS
150704,15,LORETO,1507,DATEM DEL MARAÑON,MANSERICHE
150705,15,LORETO,1507,DATEM DEL MARAÑON,MORONA
150706,15,LORETO,1507,DATEM DEL MARAÑON,PASTAZA
150801,15,LORETO,1508,PUTUMAYO,PUTUMAYO
150802,15,LORETO,1508,PUTUMAYO,ROSA PANDURO
150803,15,LORETO,1508,PUTUMAYO,TENIENTE MANUEL CLAVERO
150804,15,LORETO,1508,PUTUMAYO,YAGUAS
160101,16,MADRE DE DIOS,1601,TAMBOPATA,TAMBOPATA
160102,16,MADRE DE DIOS,1601,TAMBOPATA,INAMBARI
160103,16,MADRE DE DIOS,1601,TAMBOPATA,LAS PIEDRAS
160104,16,MADRE DE DIOS,1601,TAMBOPATA,LABERINTO
160201,16,MADRE DE DIOS,1602,MANU,MANU
160202,16,MADRE DE DIOS,1602,MANU,FITZCARRALD
160203,16,MADRE DE DIOS,1602,MANU,MADRE DE DIOS
160204,16,MADRE DE DIOS,1602,MANU,HUEPETUHE
160301,16,MADRE DE DIOS,1603,TAHUAMANU,IÑAPARI
160302,16,MADRE DE DIOS,1603,TAHUAMANU,IBERIA
160303,16,MADRE DE DIOS,1603,TAHUAMANU,TAHUAMANU
170101,17,MOQUEGUA,1701,MARISCAL NIETO,MOQUEGUA
170102,17,MOQUEGUA,1701,MARISCAL NIETO,CARUMAS
170103,17,MOQUEGUA,1701,MARISCAL NIETO,CUCHUMBAYA
170104,17,MOQUEGUA,1701,MARISCAL NIETO,SAN CRISTOBAL
170105,17,MOQUEGUA,1701,MARISCAL NIETO,TORATA
170106,17,MOQUEGUA,1701,MARISCAL NIETO,SAMEGUA
170107,17,MOQUEGUA,1701,MARISCAL NIETO,SAN ANTONIO
170201,17,MOQUEGUA,1702,GENERAL SANCHEZ CERRO,OMATE
170202,17,MOQUEGUA,1702,GENERAL SANCHEZ CERRO,COALAQUE
170203,17,MOQUEGUA,1702,GENERAL SANCHEZ CERRO,CHOJATA
170204,17,MOQUEGUA,1702,GENERAL SANCHEZ CERRO,ICHUÑA
170205,17,MOQUEGUA,1702,GENERAL SANCHEZ CERRO,LA CAPILLA
170206,17,MOQUEGUA,1702,GENERAL SANCHEZ CERRO,LLOQUE
170207,17,MOQUEGUA,1702,GENERAL SANCHEZ CERRO,MATALAQUE
170208,17,MOQUEGUA,1702,GENERAL SANCHEZ CERRO,PUQUINA
170209,17,MOQUEGUA,1702,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS
170210,17,MOQUEGUA,1702,GENERAL SANCHEZ CERRO,UBINAS
170211,17,MOQUEGUA,1702,GENERAL SANCHEZ CERRO,YUNGA
170301,17,MOQUEGUA,1703,ILO,ILO
170302,17,MOQUEGUA,1703,ILO,EL ALGARROBAL
170303,17,MOQUEGUA,1703,ILO,PACOCHA
180101,18,PASCO,1801,PASCO,CHAUPIMARCA
180103,18,PASCO,1801,PASCO,HUACHON
180104,18,PASCO,1801,PASCO,HUARIACA
180105,18,PASCO,1801,PASCO,HUAYLLAY
180106,18,PASCO,1801,PASCO,NINACACA
180107,18,PASCO,1801,PASCO,PALLANCHACRA
180108,18,PASCO,1801,PASCO,PAUCARTAMBO
180109,18,PASCO,1801,PASCO,SAN FCO DE ASIS DE YARUSYACAN
180110,18,PASCO,1801,PASCO,SIMON BOLIVAR
180111,18,PASCO,1801,PASCO,TICLACAYAN
180112,18,PASCO,1801,PASCO,TINYAHUARCO
180113,18,PASCO,1801,PASCO,VICCO
180114,18,PASCO,1801,PASCO,YANACANCHA
180201,18,PASCO,1802,DANIEL ALCIDES CARRION,YANAHUANCA
180202,18,PASCO,1802,DANIEL ALCIDES CARRION,CHACAYAN
180203,18,PASCO,1802,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA
180204,18,PASCO,1802,DANIEL ALCIDES CARRION,PAUCAR
180205,18,PASCO,1802,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO
180206,18,PASCO,1802,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI
180207,18,PASCO,1802,DANIEL ALCIDES CARRION,TAPUC
180208,18,PASCO,1802,DANIEL ALCIDES CARRION,VILCABAMBA
180301,18,PASCO,1803,OXAPAMPA,OXAPAMPA
180302,18,PASCO,1803,OXAPAMPA,CHONTABAMBA
180303,18,PASCO,1803,OXAPAMPA,HUANCABAMBA
180304,18,PASCO,1803,OXAPAMPA,PUERTO BERMUDEZ
180305,18,PASCO,1803,OXAPAMPA,VILLA RICA
180306,18,PASCO,1803,OXAPAMPA,POZUZO
180307,18,PASCO,1803,OXAPAMPA,PALCAZU
180308,18,PASCO,1803,OXAPAMPA,CONSTITUCION
190101,19,PIURA,1901,PIURA,PIURA
190103,19,PIURA,1901,PIURA,CASTILLA
190104,19,PIURA,1901,PIURA,CATACAOS
190105,19,PIURA,1901,PIURA,LA ARENA
190106,19,PIURA,1901,PIURA,LA UNION
190107,19,PIURA,1901,PIURA,LAS LOMAS
190109,19,PIURA,1901,PIURA,TAMBO GRANDE
190113,19,PIURA,1901,PIURA,CURA MORI
190114,19,PIURA,1901,PIURA,EL TALLAN
190115,19,PIURA,1901,PIURA,VEINTISEIS DE OCTUBRE
190201,19,PIURA,1902,AYABACA,AYABACA
190202,19,PIURA,1902,AYABACA,FRIAS
190203,19,PIURA,1902,AYABACA,LAGUNAS
190204,19,PIURA,1902,AYABACA,MONTERO
190205,19,PIURA,1902,AYABACA,PACAIPAMPA
190206,19,PIURA,1902,AYABACA,SAPILLICA
190207,19,PIURA,1902,AYABACA,SICCHEZ
190208,19,PIURA,1902,AYABACA,SUYO
190209,19,PIURA,1902,AYABACA,JILILI
190210,19,PIURA,1902,AYABACA,PAIMAS
190301,19,PIURA,1903,HUANCABAMBA,HUANCABAMBA
190302,19,PIURA,1903,HUANCABAMBA,CANCHAQUE
190303,19,PIURA,1903,HUANCABAMBA,HUARMACA
190304,19,PIURA,1903,HUANCABAMBA,SONDOR
190305,19,PIURA,1903,HUANCABAMBA,SONDORILLO
190306,19,PIURA,1903,HUANCABAMBA,EL CARMEN DE LA FRONTERA
190307,19,PIURA,1903,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE
190308,19,PIURA,1903,HUANCABAMBA,LALAQUIZ
190401,19,PIURA,1904,MORROPON,CHULUCANAS
190402,19,PIURA,1904,MORROPON,BUENOS AIRES
190403,19,PIURA,1904,MORROPON,CHALACO
190404,19,PIURA,1904,MORROPON,MORROPON
190405,19,PIURA,1904,MORROPON,SALITRAL
190406,19,PIURA,1904,MORROPON,SANTA CATALINA DE MOSSA
190407,19,PIURA,1904,MORROPON,SANTO DOMINGO
190408,19,PIURA,1904,MORROPON,LA MATANZA
190409,19,PIURA,1904,MORROPON,YAMANGO
190410,19,PIURA,1904,MORROPON,SAN JUAN DE BIGOTE
190501,19,PIURA,1905,PAITA,PAITA
190502,19,PIURA,1905,PAITA,AMOTAPE
190503,19,PIURA,1905,PAITA,ARENAL
190504,19,PIURA,1905,PAITA,LA HUACA
190505,19,PIURA,1905,PAITA,COLAN
190506,19,PIURA,1905,PAITA,TAMARINDO
190507,19,PIURA,1905,PAITA,VICHAYAL
190601,19,PIURA,1906,SULLANA,SULLANA
190602,19,PIURA,1906,SULLANA,BELLAVISTA
190603,19,PIURA,1906,SULLANA,LANCONES
190604,19,PIURA,1906,SULLANA,MARCAVELICA
190605,19,PIURA,1906,SULLANA,MIGUEL CHECA
190606,19,PIURA,1906,SULLANA,QUERECOTILLO
190607,19,PIURA,1906,SULLANA,SALITRAL
190608,19,PIURA,1906,SULLANA,IGNACIO ESCUDERO
190701,19,PIURA,1907,TALARA,PARIÑAS
190702,19,PIURA,1907,TALARA,EL ALTO
190703,19,PIURA,1907,TALARA,LA BREA
190704,19,PIURA,1907,TALARA,LOBITOS
190705,19,PIURA,1907,TALARA,MANCORA
190706,19,PIURA,1907,TALARA,LOS ORGANOS
190801,19,PIURA,1908,SECHURA,SECHURA
190802,19,PIURA,1908,SECHURA,VICE
190803,19,PIURA,1908,SECHURA,BERNAL
190804,19,PIURA,1908,SECHURA,BELLAVISTA DE LA UNION
190805,19,PIURA,1908,SECHURA,CRISTO NOS VALGA
190806,19,PIURA,1908,SECHURA,RINCONADA-LLICUAR
200101,20,PUNO,2001,PUNO,PUNO
200102,20,PUNO,2001,PUNO,ACORA
200103,20,PUNO,2001,PUNO,ATUNCOLLA
200104,20,PUNO,2001,PUNO,CAPACHICA
200105,20,PUNO,2001,PUNO,COATA
200106,20,PUNO,2001,PUNO,CHUCUITO
200107,20,PUNO,2001,PUNO,HUATA
200108,20,PUNO,2001,PUNO,MAÑAZO
200109,20,PUNO,2001,PUNO,PAUCARCOLLA
200110,20,PUNO,2001,PUNO,PICHACANI
200111,20,PUNO,2001,PUNO,SAN ANTONIO
200112,20,PUNO,2001,PUNO,TIQUILLACA
200113,20,PUNO,2001,PUNO,VILQUE
200114,20,PUNO,2001,PUNO,PLATERIA
